Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac
KDM1A	0.261585377436553	0.156452278738163	0.312279118991586
KDM2A	-0.761148686452671	7.78563880032834e-11	2.34900231257325e-09
KDM2B	0.549576339858026	0.0118879699448906	0.0424601864089829
KDM3A	-0.258273170930823	0.173205241559157	0.336403956412475
KDM3B	-0.0696913680829164	0.708657938788879	0.815190258624968
KDM4A	0.0224969191580588	0.879010471026569	0.928761690250302
KDM4B	0.130977251791648	0.506266463440888	0.656816301958099
KDM4C	0.217601859287103	0.128182771923192	0.268787050598313
KDM4D	-0.187723039434501	0.593373291443453	0.728265235064566
KDM5A	0.329645856686319	0.0981384858077887	0.220574345977793
KDM5B	-0.321307152919148	0.0467613245760505	0.125151760295759
KDM8	-0.321255759533338	0.545070337690459	0.687766119656035
KDR	-2.09223135997318	0.000380868055401606	0.00235901724561293
KDSR	-0.18421239728022	0.561140015459035	0.701281964253569
KEAP1	-0.47378817326877	0.344381673169423	0.506076752338055
KEL	-0.5956730111522	0.322479964738212	0.484114967108667
KHDC1	1.88895789340836	0.000211617978363554	0.00143502110981845
KHDC3L	0.291335863606154	0.0431514451196398	0.117472663905061
KHDRBS1	-0.0462410547019852	0.819569644759238	0.890720331146548
KHDRBS3	-0.05874103814488	0.738333934215214	0.83604361293827
KHK	-1.01653476532102	0.0547485294064582	0.141554454339943
KHNYN	-1.49140206344048	8.92027118837291e-09	1.86151975062624e-07
KHSRP	-0.0575992137484954	0.779944396337274	0.864886929918795
KIAA0040	0.0226710589022156	0.945512357852053	0.967986945337448
KIAA0100	0.225449431044068	0.270583124633694	0.427886346414878
KIAA0232	-1.17573256004699	7.69226298213965e-08	1.30112167204799e-06
KIAA0319	-0.373295481573763	0.104495319116382	0.230783321921355
KIAA0319L	0.674268260687942	0.0022338133967259	0.0107781096640164
KIAA0355	-0.812566368735014	0.00680640184393821	0.0270749788309622
KIAA0391	1.0963424925282	0.00231400097522139	0.0110773877546595
KIAA0408	1.43697046243498	0.0175876907176995	0.0581765634431086
KIAA0513	0.757226017298458	6.55779363778475e-05	0.000516887811153851
KIAA0556	1.52182652877032	2.3466650844739e-10	6.52276123789539e-09
KIAA0586	0.412928209709092	0.147511610243515	0.299173163486207
KIAA0753	0.0714512821695608	0.71753822824989	0.822000851581495
KIAA0895	-0.694436917825331	0.0163347436841199	0.0547510391858828
KIAA0895L	1.94780416778836	8.20898904407841e-13	3.3332946175669e-11
KIAA0930	0.377980646467443	0.136707876992187	0.282691554446844
KIAA1024	1.05611645147356	0.170166436466187	0.332128815694321
KIAA1024L	0.0795163455168564	0.845568760723782	0.907283704498353
KIAA1109	0.109189199046622	0.534565728767453	0.679728408744957
KIAA1143	-1.43282999506928	0.0504415862807772	0.132813090752179
KIAA1147	0.525248338964241	0.0338157252973503	0.0972193593865791
KIAA1191	0.349752286515002	0.192443978616323	0.362236424982777
KIAA1211	-1.4250453292912	0.000467480455849545	0.00282352330882962
KIAA1211L	0.220526984310119	0.41531805164424	0.575401708813372
KIAA1217	-0.524774044962308	0.00482388355891983	0.020398611749623
KIAA1324	0.354894926872254	0.0213255571098439	0.0677243428498952
KIAA1324L	-0.478275124801898	0.031689203823464	0.0925882437676891
KIAA1328	-0.611721152007799	0.000440622770280452	0.00268536870079149
KIAA1522	-0.783899716523029	0.00267333063964004	0.0124487635070768
KIAA1549	-0.825585421765613	2.84298513619774e-08	5.30834939350163e-07
KIAA1549L	0.193532846703725	0.162763812567119	0.321450184180682
KIAA1586	-0.372767553091578	0.407887131650251	0.568696496201989
KIAA1614	-0.340748097559758	0.339115470711043	0.500779456748337
KIAA1671	-0.367549953147288	0.0133341547192558	0.0466055845917261
KIAA1755	-0.877574202455102	0.224066701819274	0.38239487449774
KIAA1841	1.77039538985649	2.22044604925031e-16	1.37943931750892e-14
KIAA1958	0.339064662884974	0.202173319055283	0.373714317041584
KIAA2026	-0.645533313683827	0.00200460447201278	0.00981622698409166
KIDINS220	-0.331777775334236	0.000522272738348262	0.00310029008616157
KIF11	-0.361797053002192	0.488811069770081	0.64215652027899
KIF13A	1.04376256724557	9.07213571532672e-06	8.92711398381895e-05
KIF13B	0.0388919443332442	0.89453680397679	0.937587517836347
KIF14	-1.34700269188578	0.0116048647425104	0.0416507278440921
KIF15	0.268086318145885	0.509908033109023	0.660143109031282
KIF16B	-0.651310895589	0.0270136404393444	0.0813607879273463
KIF17	0.294312845179262	0.53054415852659	0.676337191593093
KIF18A	-0.00476192791379301	0.980725920674309	0.988579008624012
KIF18B	0.411110572483078	0.198425679789947	0.369931764520575
KIF19	0.400189798347797	0.305921098496203	0.46758756562668
KIF1A	1.39783186609802	4.44089209850063e-16	2.66078517243942e-14
KIF1B	-0.0430802060821868	0.718269541535176	0.822474449115409
KIF1C	0.367415945902996	0.0681166200516337	0.167081542015297
KIF20A	0.0109236581911055	0.231108019141137	0.38239487449774
KIF20B	-0.232593019898994	0.586363464295914	0.721962358404714
KIF21A	-0.33093665423173	0.0386321786866732	0.107826169953425
KIF21B	0.805393425618699	2.83319019778183e-06	3.20690487458412e-05
KIF22	0.0571766784577972	0.927838544635855	0.957432794181006
KIF23	-1.61350642799629	0.0420001227006308	0.114918541531805
KIF24	3.30736818673117	6.21696472080657e-10	1.61485359154515e-08
KIF26A	-2.82173791914004	4.01398931870744e-07	5.83738835010734e-06
KIF26B	-0.564000240258727	0.214301887282546	0.38239487449774
KIF2A	-0.417778936645436	0.0173405877000539	0.0575642607201246
KIF2B	0.0109236581911055	0.231108019141137	0.38239487449774
KIF2C	0.406936141960603	0.187007368919317	0.355427370703695
KIF3A	0.512552411127242	0.00608006691182017	0.0246883680838096
KIF3B	0.323013221599489	0.133740751564206	0.277762913547536
KIF3C	-0.070195659999098	0.749623919311412	0.843545914544002
KIF5A	0.639455735743232	0.000245247187881992	0.00162865878809711
KIF5B	0.0521221580875252	0.801322787997433	0.878762914259611
KIF5C	0.237768827738731	0.229921809025181	0.38239487449774
KIF6	-1.02532131470448	0.0149541627806431	0.0511537854468027
KIF9	0.832411762815745	0.00810696851771953	0.0312972630548044
KIFAP3	-0.00658744449413744	0.973666026618782	0.984473989713327
KIFC1	0.286239049001192	0.500686037481545	0.651897669624175
KIFC2	0.979781364543684	1.08248461769822e-05	0.000104534205810815
KIFC3	-0.494436957968463	0.159627060536747	0.31650799963777
KIN	0.756280906330242	0.00408934656733217	0.0177719152399114
KIR2DL4	0.0109236581911055	0.231108019141137	0.38239487449774
KIR3DL1	0.0109236581911055	0.231108019141137	0.38239487449774
KIRREL2	1.08371633615893	0.0141990875582341	0.0490689308824797
KIRREL3	1.56781904027499	4.30267018391994e-06	4.65150735761225e-05
KISS1	0.0736039814130153	0.16840728895902	0.329793530281312
KITLG	1.29478172440578	0.010022252583417	0.0372306384891279
KL	-1.91310397077979	0.00281274421433797	0.0129858235457158
KLB	-0.100689642974568	0.689998067775288	0.801608406728598
KLC2	-0.597201484559594	1.52221919009765e-05	0.000142210927939754
KLC3	-1.15014215566575	0.00218482810776144	0.010575823239042
KLC4	0.273088998699711	0.452778521633956	0.609233181968995
KLF1	0.0109236581911055	0.231108019141137	0.38239487449774
KLF10	-0.446240655350076	0.550845045832216	0.692072885635052
KLF11	0.78296177287903	0.234831165974443	0.386445184143245
KLF12	-0.163240694170594	0.361510803242127	0.522945084335976
KLF14	0.0109236581911055	0.231108019141137	0.38239487449774
KLF15	-0.894061654521631	0.0948776476723312	0.214749088023959
KLF17	-0.313994767063841	0.125706546098998	0.26485525232742
KLF2	-0.226628365357639	0.673190397646142	0.789882325877334
KLF3	-1.56683051652066	8.00248756149813e-12	2.74507722179532e-10
KLF4	0.442004081648701	0.190258616523153	0.35962933389633
KLF6	-0.381082103202149	0.114384094964728	0.247156913643132
KLF7	0.421145716511819	0.115313116923963	0.248447519458519
KLHDC1	-1.56009988259491	9.69786005500239e-07	1.26193872009158e-05
KLHDC10	0.66353695581575	0.00303242546538418	0.0138576704063878
KLHDC2	-0.839334672853917	0.0525927241126345	0.137244001889746
KLHDC3	-0.0307900859088187	0.954618035750341	0.973317632729568
KLHDC4	-0.591980457365489	0.0807026156358461	0.190035277098138
KLHDC8A	-0.703829212353283	0.27795052956936	0.436464890987133
KLHDC8B	-2.67142810700264	0.000130127647261391	0.000950298381761004
KLHL1	-1.67089813120883	0.00255726918512678	0.0120286585554851
KLHL10	0.315870164321224	0.201000119432021	0.37292631572572
KLHL11	-0.765013977484665	0.0417926829609485	0.114490379800152
KLHL12	-0.170777068958636	0.466034117184603	0.621010805682917
KLHL14	-0.140637051428881	0.806346741869321	0.882477709623341
KLHL17	0.0436682008078478	0.942272318737493	0.966284278784432
KLHL18	-0.396183538512072	0.0491548794310961	0.130131434807971
KLHL2	0.166942172383449	0.572818723363128	0.710215139304546
KLHL20	-0.0858693650938771	0.833286011682743	0.899257822886252
KLHL21	0.774223138939395	0.0151770706221341	0.0517848871316098
KLHL23	0.91028751499598	0.0588098019888668	0.149738990422439
KLHL25	1.02125103365203	0.121734408833057	0.258156609324908
KLHL28	0.00841563212598585	0.976570829943309	0.986375317184817
KLHL29	-0.617207625454472	0.00385872256850761	0.0169499638142884
KLHL3	0.710624114203404	0.000722516518065097	0.00407443723399935
KLHL30	0.0881478395313633	0.438699050124314	0.597134322991
KLHL31	-0.551694537184984	0.364135693498458	0.525635858662889
KLHL32	-1.03309480681845	0.00507811760529808	0.0212734939207655
KLHL36	0.483412628096977	0.0144899853684899	0.0498060919817981
KLHL38	-0.0644300121294648	0.783092812076915	0.867735837547994
KLHL40	-0.487114280985855	0.270554001651868	0.427886346414878
KLHL41	-1.52228351869157	0.0248950554344098	0.0763618298774241
KLHL42	0.444453441314606	0.0308312692780839	0.090572312298507
KLHL5	0.374933829727415	0.289396342373486	0.449825986244117
KLHL6	-0.184241265930519	0.626030073487598	0.753886244054238
KLHL7	-0.211946989743703	0.488822061501595	0.64215652027899
KLHL8	-0.342929308054887	0.316026460595099	0.477725130666352
KLHL9	-0.866669937677879	0.00349749115290399	0.0156176476423646
KLK1	-3.25195480170571	0	0
KLK11	0.0461610912221309	0.567763329499475	0.707133910290319
KLK12	0.00888595219930113	0.700487779423092	0.809192438252159
KLK13	-0.856926755130687	0.0257532205529816	0.078350422703158
KLK15	-1.42426716424348	0.00169971620453757	0.00852767925320841
KLK3	-0.115179319703788	0.590724657207437	0.726005935255125
KLK4	-0.258320823696172	0.42857332906363	0.587969030702748
KLK5	-0.748754590135581	0.00839749968348213	0.0321994569191847
KLK6	-0.329959725266151	0.437882147847736	0.596572939376991
KLK7	0.721014791008863	0.199955947797341	0.371756465626252
KLK8	-1.73561873885987	3.21248041503797e-05	0.000275317536396229
KLK9	0.0109236581911055	0.231108019141137	0.38239487449774
KLKB1	-1.19897524346036	0.16060426203066	0.318131390458038
KLRB1	0.0109236581911055	0.231108019141137	0.38239487449774
KLRC1	0.355717849334922	0.496986653427211	0.649275809172617
KLRC3	0.0115238639517526	0.376640686429214	0.537976624643307
KLRD1	0.846366347381405	0.267676990498719	0.424535706930968
KLRF1	0.159287859664034	0.611776890506984	0.74240384021286
KLRF2	0.0567299285408733	0.476474933110841	0.630668490256971
KLRG1	1.31998288669404	0.0693220700982808	0.169176471215591
KLRK1	0.586403573635769	0.108728158504661	0.237871519766527
KMO	2.50059160350677	0.00131186066077826	0.00683089747699953
KMT2A	-0.157451175481451	0.344738822772833	0.506427489355359
KMT2B	0.0352994444728947	0.860089202264454	0.916879846253923
KMT2C	-0.0569873220299372	0.723927136662637	0.826985995199476
KMT2D	0.049056937530426	0.787557051021492	0.870214457523069
KMT2E	0.0250911178419717	0.898318500995678	0.93965174673516
KNCN	-0.0384597829674427	0.933979737082864	0.961510564002603
KNDC1	-0.145305505922807	0.62174502130495	0.750760534758725
KNG1	0.683212482118908	0.0150292053722008	0.0513713787075655
KNOP1	1.03395555857775	0.000219047133642292	0.00147870526220918
KNTC1	2.75589555890074	4.54866055932257e-09	1.00856074013532e-07
KPNA1	-0.782565877079935	2.98298453693668e-06	3.36515602865635e-05
KPNA2	1.29256761539087	0.0177630635099619	0.0585486208258672
KPNA3	0.87768692018666	0.041408224375588	0.113771594177848
KPNA4	-0.880366105233344	9.29727830474292e-05	0.000702659799325825
KPNA5	-0.286000624741664	0.0725822146395649	0.175108986798834
KPNA6	0.161642601798414	0.518959768660551	0.666548841588499
KPNA7	0.167560565354167	0.352321788262416	0.514192777833425
KPNB1	0.177592671405311	0.352575344055713	0.514299423432305
KPTN	-1.07360082982816	0.035524526908862	0.100836038541491
KRAS	0.178136697241934	0.558815316946942	0.699154458260949
KRBA1	-0.114606395444927	0.829569773352299	0.896898717985592
KRBA2	-1.33768304504563	0.015970997570063	0.053826254560505
KRCC1	0.216116930468119	0.613353483279541	0.743647657891132
KREMEN1	1.5915147170044	0.0114211216741797	0.041102013157933
KREMEN2	-0.0544010715457994	0.690279214202376	0.801865927329792
KRI1	0.796876752019339	0.000700448087380678	0.0039658717622759
KRIT1	0.160501985809059	0.416068963277293	0.576111924192808
KRR1	0.646320537097196	0.005873857441	0.0240174316536612
KRT1	0.0532904346540596	0.108156979787996	0.236852541345349
KRT10	-0.135267577346274	0.74728353944123	0.841825803894645
KRT12	-0.0651842610815328	0.335474329728002	0.497199806405364
KRT14	0.0901496133797164	0.516817495892535	0.664557102453955
KRT15	0.223907873327716	0.625987116984242	0.753886244054238
KRT16	-0.0460867311855746	0.79236147302621	0.873340284348486
KRT18	0.729607373974358	0.153023881811402	0.307241337522233
KRT19	-0.386308230015136	0.103237273266449	0.228754385421599
KRT2	-0.263423935491377	0.191979780811615	0.361615121576273
KRT20	-0.00308339157247277	0.962427570813821	0.978099214635592
KRT222	1.39240823908854	9.84902271294885e-07	1.27790832717289e-05
KRT23	0.0109236581911055	0.231108019141137	0.38239487449774
KRT24	0.0109236581911055	0.231108019141137	0.38239487449774
KRT25	0.0109236581911055	0.231108019141137	0.38239487449774
KRT26	0.234008983777914	0.168853247296105	0.330235111968489
KRT27	0.0826834552085227	0.0665357816575001	0.164285218143882
KRT28	0.0109236581911055	0.231108019141137	0.38239487449774
KRT3	0.0232855968201075	0.829012796534948	0.896499198519338
KRT32	0.0109236581911055	0.231108019141137	0.38239487449774
KRT33A	0.0109236581911055	0.231108019141137	0.38239487449774
KRT33B	0.0109236581911055	0.231108019141137	0.38239487449774
KRT34	-0.0334135210389331	0.572786386068019	0.710215139304546
KRT35	0.0109236581911055	0.231108019141137	0.38239487449774
KRT36	-0.159491442915673	0.430081558852907	0.588682048420757
KRT37	0.0109236581911055	0.231108019141137	0.38239487449774
KRT38	0.0109236581911055	0.231108019141137	0.38239487449774
KRT39	-0.0448623235230521	0.733321876823924	0.833129295589358
KRT4	0.0109236581911055	0.231108019141137	0.38239487449774
KRT40	0.0109236581911055	0.231108019141137	0.38239487449774
KRT5	0.399926240320012	0.212732329347359	0.38239487449774
KRT6B	0.0109236581911055	0.231108019141137	0.38239487449774
KRT6C	0.0109236581911055	0.231108019141137	0.38239487449774
KRT7	0.436022944091609	0.0201268380516073	0.0647256449841885
KRT71	0.0109236581911055	0.231108019141137	0.38239487449774
KRT72	0.0109236581911055	0.231108019141137	0.38239487449774
KRT73	-0.636514274850253	0.0191836099584588	0.0622117502646098
KRT74	0.0377908386022081	0.609482335673761	0.740953320156729
KRT75	0.0109236581911055	0.231108019141137	0.38239487449774
KRT76	0.0109236581911055	0.231108019141137	0.38239487449774
KRT77	-0.0475176717306826	0.436384721017196	0.594955551502379
KRT78	0.0109236581911055	0.231108019141137	0.38239487449774
KRT79	-0.0144697059174468	0.906788350554037	0.944557429802445
KRT8	-0.0206990680003827	0.951779429636398	0.971861445942564
KRT80	-1.02184580851933	0.0543846774086891	0.140775698184819
KRT82	-0.0726998508776251	0.803348254548679	0.880482749558597
KRT83	0.0287331074320769	0.514226381752522	0.662869176936867
KRT84	-0.049693026125109	0.733164088180163	0.833090447804853
KRT85	0.0109236581911055	0.231108019141137	0.38239487449774
KRT9	0.241788852488995	0.51990513815364	0.667251203442715
KRTAP1-1	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP1-3	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP1-5	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP12-1	-0.302570724133869	0.176491775126574	0.340920707906769
KRTAP13-2	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP19-5	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP2-3	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP2-4	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP25-1	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP26-1	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP3-1	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP4-11	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP4-2	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP4-3	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP9-1	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP9-3	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP9-7	0.0109236581911055	0.231108019141137	0.38239487449774
KRTAP9-8	0.0109236581911055	0.231108019141137	0.38239487449774
KRTCAP2	-0.544173902406278	0.0820433952180093	0.192519932277456
KRTCAP3	0.270177709975591	0.526055160458639	0.672331211428035
KRTDAP	0.0558434798903514	0.168229189651339	0.329588389142524
KSR2	0.725561689893879	4.46696888789511e-06	4.80984086083977e-05
KTN1	-0.149088330505726	0.404942054820256	0.566230042633738
KY	2.34397639356545	0.00193052805454541	0.00948795067565683
KYNU	-0.431393079899628	0.069244926972081	0.169018805089738
L1TD1	0.481512388318234	0.364757812277187	0.526141626190877
L2HGDH	0.209867958869464	0.72193392954869	0.825684286676456
L3MBTL1	-0.0668143643728935	0.706931628603813	0.814333528600188
L3MBTL2	1.5438096251355	5.6871507503331e-10	1.48582324157443e-08
L3MBTL3	0.700879713594575	0.10626546094399	0.233735467284374
L3MBTL4	0.576174421668991	0.177451284776991	0.342039000583159
LACC1	-3.37046076882135	6.75037803432588e-12	2.33338067386531e-10
LACRT	0.0109236581911055	0.231108019141137	0.38239487449774
LACTB	0.0212617326864111	0.964567200376032	0.979240185877648
LACTB2	-0.586894892917745	0.289773887660928	0.450192858456822
LACTBL1	0.0276180085400649	0.20177787232984	0.373188022620192
LAD1	-3.24597073964546	4.66293670342566e-15	2.45550975386255e-13
LAIR1	0.0240480084920299	0.955651381018696	0.973778258243228
LAIR2	0.0109236581911055	0.231108019141137	0.38239487449774
LALBA	-0.0184421529667943	0.673889607937673	0.790305721816082
LAMA1	-1.02576953996143	0.135748397680795	0.28128253137639
LAMA2	3.02713032646404	9.53608303433384e-11	2.83162853272807e-09
LAMA3	-1.24571869291701	0.0001322371497543	0.000962575062547361
LAMA4	0.195893244484393	0.681484026131168	0.795924240521505
LAMB1	1.38944062621801	1.01008156949689e-06	1.30680514763796e-05
LAMB2	-2.93461496863193	1.93261362468888e-09	4.57080074990015e-08
LAMB3	-1.08307468027117	0.1176419778878	0.251695207729795
LAMB4	-0.0294690402364509	0.939882534505816	0.965057539400618
LAMC1	0.46390866734459	0.0440595714353411	0.119318417541148
LAMC2	-0.518019088268081	0.168666178357183	0.330084280234379
LAMC3	1.25018432481333	0.104333463268305	0.230576953822954
LAMP1	0.359038838356987	0.164123630671852	0.323519617646913
LAMP3	-0.0334967124342216	0.94855613703422	0.969924551225601
LAMP5	-0.305480649554727	0.445531591621192	0.60317886853721
LAMTOR1	-0.982526195489543	0.106940850898898	0.234914389924727
LAMTOR2	-0.0186388438865167	0.976194747630089	0.986175008643973
LAMTOR3	-0.271539433734954	0.425925454962912	0.585609490908211
LAMTOR5	1.36006543947694	0.0308428229223259	0.090586513249646
LANCL1	0.68659999886899	0.00892559828599482	0.033827942224767
LANCL2	0.191627524870724	0.48996408345925	0.643087211425817
LAP3	0.862970724352789	0.233012525425927	0.384560235892433
LAPTM4A	1.16776052418867	0.0528028058102645	0.137738898051118
LAPTM4B	-1.13360188952313	0.00161524926640477	0.0081738646247758
LAPTM5	-0.225279817740453	0.446982952846357	0.604107856006869
LARP1	0.216927898043397	0.0758550106672882	0.181087550700498
LARP1B	-0.256657536565494	0.149139554519084	0.301570811377546
LARP4	0.101172652321682	0.780823462496752	0.865719310627412
LARP4B	0.0541928905729232	0.737767567524616	0.835785258638601
LARP6	-0.0480799939348708	0.939492856596018	0.964886601098581
LARP7	-0.640393538541788	0.228500193388828	0.38239487449774
LARS	0.641460104849094	4.87769809889294e-05	0.00039876439097135
LARS2	-1.23152469162911	2.13505055857155e-08	4.08843985512828e-07
LASP1	-0.0359724621064913	0.852480876826419	0.911254676554053
LAT	1.43504279468175	5.13006862168375e-05	0.000416115854927308
LAT2	0.19562721383638	0.769731785660312	0.857512123170537
LATS1	0.242956766132529	0.191572966755036	0.361252645800061
LATS2	0.236624659703719	0.493457676057115	0.646042821299987
LAX1	0.0393762706449604	0.85793458700008	0.915479558842113
LAYN	0.266653274256482	0.683382397920456	0.797220327653657
LBP	0.0109236581911055	0.231108019141137	0.38239487449774
LBR	-1.45186859550437	0.000649415891651239	0.00371910604730262
LBX2	0.0532904346540596	0.108156979787996	0.236852541345349
LCA5	-0.796894554560438	0.0461947990381781	0.124029493294897
LCA5L	0.0240823275162872	0.970021556581839	0.98192915329592
LCE3A	0.0109236581911055	0.231108019141137	0.38239487449774
LCE3D	0.0109236581911055	0.231108019141137	0.38239487449774
LCE3E	0.0109236581911055	0.231108019141137	0.38239487449774
LCE5A	0.0648376518155734	0.0677977993158263	0.166511592744881
LCE6A	0.0109236581911055	0.231108019141137	0.38239487449774
LCK	-0.124169623999463	0.525420322989715	0.671964843965636
LCLAT1	-0.405470577677985	0.453934732888085	0.610271508085225
LCMT1	0.513184295718847	0.393180927261857	0.554616729142733
LCN1	0.0109236581911055	0.231108019141137	0.38239487449774
LCN12	-0.723095283906632	0.265439525531614	0.422428313503918
LCN15	2.22428306498254	4.71514034152687e-05	0.000386647244185667
LCN2	0.304723616088805	0.463851825372696	0.619127372064289
LCN9	0.0965641957851109	0.37405161384076	0.535534176527962
LCP1	-0.343983412668801	0.150371613918757	0.303467025035742
LCP2	2.25469421566012	3.64921317275169e-06	4.01264623016847e-05
LCT	-0.62206743472711	0.029364774172153	0.0869845134288716
LCTL	0.101061083831526	0.605365543498942	0.738182077543012
LDB1	0.687222895727552	0.000166992728529269	0.00118298947624965
LDB2	0.786823469950757	0.000338992028949159	0.00213839902386192
LDB3	0.0569466449307981	0.911609129561109	0.947525264118219
LDHA	0.560869723473935	0.228843250890632	0.38239487449774
LDHAL6A	1.50053892885558	0.00353238793004662	0.0157369866771178
LDHB	-1.30164570396629	0.000954823958976725	0.00519660144972355
LDHC	0.0109236581911055	0.231108019141137	0.38239487449774
LDHD	0.47210491637654	0.332504638025051	0.494386531309267
LDLR	1.20230627246603	0.0157021471692289	0.0530927128137384
LDLRAD1	0.0109236581911055	0.231108019141137	0.38239487449774
LDLRAD2	0.0729638423117833	0.883887331865157	0.931049781739876
LDLRAD3	1.25933550434341	0.0182760802865118	0.0599353987933404
LDLRAD4	-0.109347713617848	0.461639157288479	0.617519098968643
LEAP2	-0.933930188210781	0.206515521522507	0.378883471100288
LECT2	0.0311121931814048	0.510832754714266	0.660199057262297
LEF1	0.138266575565423	0.691290471478867	0.802710899300823
LEFTY2	0.0109236581911055	0.231108019141137	0.38239487449774
LEMD1	-0.41567500653138	0.230960188176673	0.38239487449774
LEMD2	0.86295368180136	7.7022591431497e-06	7.75460459363713e-05
LEMD3	-1.16410340582169	8.6822708023071e-07	1.15202453431006e-05
LENG1	-0.829449449434249	0.0531692682605318	0.13856077815972
LENG8	0.882800011340201	2.84704729514029e-05	0.000248260314267699
LENG9	1.20425186675302	0.00116357203636941	0.00615624592711774
LEO1	-1.00011377930888	3.55248829080335e-05	0.000300823458846231
LEP	-0.118918267342813	0.739531435393212	0.836658549893915
LEPR	1.7616766850697	0.000782454835207558	0.00436181486853952
LEPROT	0.133933992826318	0.698091542666547	0.8075314987719
LEPROTL1	-0.669080291248454	0.0563809303573215	0.144692808328013
LETM1	0.764095382418124	0.00970189044515846	0.0362669716448807
LETM2	-0.077371734191554	0.845772921675568	0.907358328593692
LETMD1	0.279681425769361	0.215362519765757	0.38239487449774
LEUTX	0.0205774867182734	0.316815062110574	0.478113047387512
LFNG	-0.0394269777508642	0.906533895863971	0.944557429802445
LGALS1	0.832659323262069	3.99503697878778e-06	4.33981414271056e-05
LGALS12	0.0109236581911055	0.231108019141137	0.38239487449774
LGALS13	-0.042761450267898	0.315606133878192	0.477466880386702
LGALS16	0.00982339468493381	0.938254298562202	0.964364608029661
LGALS2	0.0205774867182734	0.316815062110574	0.478113047387512
LGALS3	-0.640016557921637	0.038364798645298	0.107190849852282
LGALS3BP	0.374591992436456	0.512508854799011	0.661329625211084
LGALS4	0.0687855992950768	0.922487617878616	0.954930167904602
LGALS7	0.0109236581911055	0.231108019141137	0.38239487449774
LGALS7B	0.0109236581911055	0.231108019141137	0.38239487449774
LGALS8	0.785961315771724	0.000539728083104318	0.00318010239874533
LGALS9	0.395977251363972	0.563809767205143	0.703770321453012
LGALS9C	0.0109236581911055	0.231108019141137	0.38239487449774
LGALSL	-1.58497638663417	8.87744707207538e-05	0.000675758689885083
LGI1	-1.18280705569812	0.000174959778103334	0.00122845456698492
LGI2	-1.41911621332445	0.00882657192965164	0.0335469456395923
LGI3	-0.422032288622555	0.201079586802247	0.373022417735117
LGI4	0.265171583007647	0.487151849347603	0.640524147181804
LGMN	0.839300942281223	0.0032212198058057	0.0145673479376272
LGR4	0.256612069173329	0.48577633561159	0.639399218145453
LGR5	0.687365334303015	0.315472942209804	0.477466880386702
LGR6	-1.14038989260208	0.00119205057415583	0.00627735694929484
LGSN	0.238128180391478	0.538253904726686	0.682830510782037
LHCGR	-0.21012438264606	0.641692272939197	0.766358392230095
LHFPL2	1.70861330543778	0.000570457439463379	0.00332782729371066
LHFPL3	-0.872142523235281	0.247620124360529	0.402285719029198
LHFPL5	2.50300707192268	1.45010159857684e-06	1.77878249776291e-05
LHPP	0.650915896936056	0.14392562220908	0.293800925651213
LHX1	0.480582534972493	0.0822094189161928	0.192708255331107
LHX2	-0.0855514950450397	0.879384712018974	0.928801149020817
LHX3	0.0109236581911055	0.231108019141137	0.38239487449774
LHX6	-1.12523424597432	0.104386090133785	0.230617646852434
LHX8	0.411129529877709	0.180036940496362	0.345639133413764
LHX9	-0.130890957694224	0.766840931108442	0.855705868079869
LIAS	-0.679583129252836	0.292477680068188	0.452993320833153
LIF	0.0642623948273929	0.432158088866234	0.590684699990438
LIFR	-0.229807860507496	0.444113912438977	0.601839530919768
LIG1	0.515197767091706	0.0778095468396864	0.184739433065483
LIG3	0.864974525019219	0.000284914051209118	0.00184571183294095
LIG4	0.000595024171245811	0.99846351501311	0.99913054081738
LILRA2	-0.0499668151970942	0.755809214089487	0.847634191840698
LILRB5	0.256422434447804	0.417248639574752	0.577093352837512
LIMA1	-0.0545705413892234	0.876159931945243	0.927120254517568
LIMCH1	0.0238151221303416	0.88396102119573	0.931049781739876
LIMD1	-2.89383591310493	8.31164828074549e-08	1.39712382135573e-06
LIMD2	-0.0559419908909051	0.924517493416148	0.955616480733927
LIMK1	-0.0688925636612838	0.742975957553896	0.83934986945472
LIMK2	-1.56474448091642	7.02518207940095e-06	7.14765883867201e-05
LIMS1	-0.836993027511446	0.100005094810231	0.223095926383703
LIMS2	0.848344360696273	0.159446093961529	0.316427615588897
LIN28A	0.0703575554187119	0.418138294200524	0.578086590515564
LIN28B	-1.09076361823705	0.117632027505997	0.251695207729795
